,content,title,url
35,"나만의 독보적인 포트폴리오를 만들고 싶다면?단기간에 프로젝트 A to Z를 경험하고 싶다면?타 직군과 소통하며 협업을 경험하고 싶다면? 위와 같은 고민을 하고 있다면 지금 당장 ‘스위프 3’기에 지원하세요!완벽하게 취.뽀. 하고 싶은 대학생&취준생&주니어 모두 환영! (비전공자도 환영🙌) 📢 [스위프란?]스위프는 기획자, 디자이너, 개발자가 한 팀으로 웹개발 단기 프로젝트(6주)를 경험하고 성장할 수 있는 기회를 제공합니다! 스위프를 통해 나와 맞는 팀원과 함께 프로젝트의 전 과정을 경험하고, 나만의 차별화 된 포트폴리오를 만들 수 있어요! ⭐ [참가 혜택]1. 체계적으로 협업할 수 있도록 스위프 전용 협업 툴 지원!2. 초보자도 쉽게 프로젝트를 진행할 수 있는 가이드라인 및 템플릿 제공!3. 복잡한 과정 없이 GitHub 연동만으로 쉽고 빠른 웹 호스팅 지원!4. 포트폴리오로 활용할 수 있도록 프로젝트 결과물 보존!→ 자세히 알아보기 https://swyg.oopy.io/swyp/benefit 🙌🏻 [모집 대상]- 아이디어 기획 경험이 한 번이라도 있는 기획자,디자인 툴 하나라도 사용해 본 디자이너,프로그래밍 언어를 하나라도 공부해 본 개발자, 모두 환영해요!- 한 번도 사이드 프로젝트 해본 적 ‘없’는 사람? 오히려 좋아요!- 경험이 부족해도 포트폴리오가 없어도 괜찮아요. 당신의 의지와 열정이면 충분해요! 🔥 [참가비]- “단돈 69,000원!”참가비 169,000원 (정가 250,000원)수료 시 현금 리워드(10만원) 증정 📅 [일정]- 지원 마감 : 1/21(일)- 합격자 안내 : 1/22(월) 20:00- 팀 빌딩 : 1/23(화)~1/25(목)- 킥오프 미팅 : 1/27(토) 10:00- 프로젝트 시작 : 1/29(월)- 프로젝트 발표 및 네트워킹 행사 : 2024/3/23(토)※ 세부 일정은 합격자에 한해 일괄 안내 예정 📌 [지원 방법]신청서 작성 https://swyp.softr.app 🙋 [문의]Contact : https://open.kakao.com/o/sgTUNmUdEmail : shlee@swyg.im 👉 스위그(SWYG)에 대해 더 알고 싶다면?홈페이지 https://www.swygbro.com인스타그램 https://www.instagram.com/swyg_official",🔥D-2🔥 IT 직군 취업을 위한 사이드 프로젝트 참여자 모집 [스위프 3기],https://www.inflearn.com/studies/1147458/d-2-it-직군-취업을-위한-사이드-프로젝트-참여자-모집-스위프-3기
36,"포폴 & 프로젝트 2기2024년도 상반기 취업 목표로 하시는 분들을 위한 포폴 & 프로젝트반에 함께 하실분을 모집합니다.기술만 갖춘 개발자가 아닌, 문제해결능력을 갖춘 IT 인재 양성, 소통할 수 있는 개발자 & 협업할 수 있는 개발자를 목표로 합니다. 경기가 안좋아지면서 현재의 취업 시장이 어려워지는 상황입니다. 이때에는 신입보다는 경력자를 선호하는 경향이 강해지고 있는데요. 신입의 경우에도 '중고 신입', 즉 실질적인 프로젝트 경험이나 외주 경험이 있는 사람들을 더욱 선호하는 분위기로 가고 있는 추세라, 취업을 준비하는 사람들에게 더 큰 부담과 어려움으로 다가오고 있습니다.상반기 취업을 목표로 하는 분들을 위한 이 포폴 & 프로젝트 (이하 포프 2기) 반은 자신의 역량을 실질적으로 향상시키고, 다양한 프로젝트를 통해 협력하고, 실무 경험을 쌓는 데 중점을 두려고 합니다.참가자들이 단순히 기술만 배우는 활용해보는 것이 아니라,- 실제 현업에서 일어나는 프로젝트 진행상황- 기획을 만들어내는 것- 효율적으로 코드를 짜는 법- 적절하게 기술을 사용하는 방법 등을배워나가게 됩니다. < 포프 2기에 추천할 분 >- 내부 프로젝트로만 진행하다보니 실제 서비스는 어떤지 궁금하신 분- 현업 개발자가 개발하는 과정에서 경험하는 실무를 배우고 싶으신분- 국비/부트캠프에서 한 프로젝트로 부족함을 느끼시는 분기간 : 6~7개월금액 : 문의문의 https://open.kakao.com/o/syWAwq3f 1. 수업 진행방식1) 리버스 엔지니어링 / 클론코딩- 단순 카피 하는게 아니라, 한 프로젝트를 선정하여 기획부터 워크플로우까지 역추론해서 만들어 나갑니다.- 이 과정에서도 현직 개발자 멘토링을 진행합니다.2) 자체 프로젝트- 아이디어를 기획하고, 어떤 기술을 쓸지 구체적으로 구상해보면서 전문가에게 피드백을 받아볼수 있습니다. 코드를 짜는 것 뿐만 아니라 어떤 기획에 어떤 기술을 알맞게 쓰는지를 설명하는 속에서 면접 연습도 준비하는 일타쌍피 효과를 볼수 있습니다.3) 외주- 실제 프로젝트 외주를 받아서 진행해봅니다. 현직 개발자가 팀 리더로 교육과 개발을 동시에 진행합니다. 책임감을 가지고 실무를 해보는 속에서 '찐' 을 배우게 됩니다.2,3번은 4월 이후 진행합니다.2. 멘토링학생 개인당 담당 학습 매니저가 지속적인 동기부여 케어, 스터티 체크 케어 합니다.보다 전문적인 케어를 위해 담임 매니저와 현직자 멘토님이 함께 케어합니다.- 주 2회 대면 면담맞춤형 데일리 케어로 정신무장, 이 공부를 하는 목표와 명분으로 지속적인 공부를 가능하게 합니다.- 매일 개발 일지- 월 2회 글쓰기. IT 관련 자신의 과정에 대해서 적어서 정리.- CS PPT 발표 : 각자 공부한 것 PPT로 제작해서 발표, 질의응답. 책이나 주제 선정해서 제공 문의 https://open.kakao.com/o/syWAwq3f오픈채팅으로 연락바랍니다~",취업에 유효한 포폴 & 프로젝트 멤버 모집합니다,https://www.inflearn.com/studies/1147107/취업에-유효한-포폴-amp-프로젝트-멤버-모집합니다
37,"🚀 모두의 피그마 클래스 개발자와 디자이너를 위한 협업 툴 활용 수업 합니다.  안녕하세요, 피그마라는 협업 툴을 활용한 온라인/오프라인 수업을 진행합니다. 피그마는 현재 가장 인기 있는 협업 툴 중 하나로, 개발과 디자인을 통합적으로 관리할 수 있습니다.이 수업을 통해 피그마의 주요 기능과 활용 방법, 실제 프로젝트에서의 케이스 스터디를 경험하실 수 있습니다. 특히 개발자와 디자이너의 관점에서 피그마 활용 사례를 나누어 설명합니다. 프로토 타입으로 서로 디자인적 오차를 줄이고, 실시간 협업 기능을 제공하여 함께 작업하고 의견을 공유하며 효율적으로 일해보면 어떨까요?협업의 효율성을 높이고, 프로젝트 성공 가능성을 높이는 데 도움이 될 것입니다. 수업 기간과 예정 일정, 수강 안내 등 자세한 내용은 문의 바랍니다. 많은 참여 바랍니다! 문의 주세요!! https://open.kakao.com/o/scg95H4f",피그마 왕초보 포트폴리오 만들기,https://www.inflearn.com/studies/1147008/피그마-왕초보-포트폴리오-만들기
38,"가디역에서 모각코 진행합니다. (매주 화요일, 토요일)매주 화요일, 토요일에 모각코를 진행합니다.화요일은 저녁 7시 ~ 10시,토요일은 오후 2시 ~ 10시 까지 진행합니다. 북티카페https://naver.me/51njTUwF 많은 참여부탁해요주기적으로 하고 잇어서 오픈챗방도 잇습니다}!가산 모각코, 개발, 잡담https://open.kakao.com/o/grmHVrpf",이번주 토요일 모각코 합니다. (가산디지털단지역 인근),https://www.inflearn.com/studies/1146798/이번주-토요일-모각코-합니다-가산디지털단지역-인근
39,"아침에 카페가서 공부하려는데 날씨가 추워서 나가기가 싫더라고요? 스스로에게 강제성을 부여하고자 같이 카공 인증하실분 구해요​아침마다 정해진 시간에 카페 출석한 다음 오픈카톡으로 인증하는 방식입니다. ​신천지 아님 주식권유안함​-출석시간은 각자 원하는 시간으로 설정-뭐 공부할지는 자유-보증금 10,000원 이상 자율. 지각/결석 시 차감-보증금 어느 정도 모이면 카공값에 보태시라고 커피 기프티콘 구매해서 다같이 나눠가져요(열심히 출석하면 공부도 많이 하고 커피도 먹고 와 너무좋다~)​참여하실 분 아래 오픈카톡방으로 들어오심 됩니다! https://open.kakao.com/o/g42oYr4f",아침마다 오픈채팅으로 카공 인증하실 분 [스터디 모집],https://www.inflearn.com/studies/1146226/아침마다-오픈채팅으로-카공-인증하실-분-스터디-모집
40,"나만의 독보적인 포트폴리오를 만들고 싶다면?단기간에 프로젝트 A to Z를 경험하고 싶다면?타 직군과 소통하며 협업을 경험하고 싶다면? 위와 같은 고민을 하고 있다면 지금 당장 ‘스위프 3’기에 지원하세요!완벽하게 취.뽀. 하고 싶은 대학생&취준생&주니어 모두 환영! (비전공자도 환영🙌) 📢 [스위프란?]스위프는 기획자, 디자이너, 개발자가 한 팀으로 웹개발 단기 프로젝트(6주)를 경험하고 성장할 수 있는 기회를 제공합니다! 스위프를 통해 나와 맞는 팀원과 함께 프로젝트의 전 과정을 경험하고, 나만의 차별화 된 포트폴리오를 만들 수 있어요! ⭐ [참가 혜택]1. 체계적으로 협업할 수 있도록 스위프 전용 협업 툴 지원!2. 초보자도 쉽게 프로젝트를 진행할 수 있는 가이드라인 및 템플릿 제공!3. 복잡한 과정 없이 GitHub 연동만으로 쉽고 빠른 웹 호스팅 지원!4. 포트폴리오로 활용할 수 있도록 프로젝트 결과물 보존!→ 자세히 알아보기 https://swyg.oopy.io/swyp/benefit 🙌🏻 [모집 대상]- 아이디어 기획 경험이 한 번이라도 있는 기획자,디자인 툴 하나라도 사용해 본 디자이너,프로그래밍 언어를 하나라도 공부해 본 개발자, 모두 환영해요!- 한 번도 사이드 프로젝트 해본 적 ‘없’는 사람? 오히려 좋아요!- 경험이 부족해도 포트폴리오가 없어도 괜찮아요. 당신의 의지와 열정이면 충분해요! 🔥 [참가비]- “단돈 69,000원!”참가비 169,000원 (정가 250,000원)수료 시 현금 리워드(10만원) 증정 📅 [일정]- 지원 마감 : 1/21(일)- 합격자 안내 : 1/22(월) 20:00- 팀 빌딩 : 1/23(화)~1/25(목)- 킥오프 미팅 : 1/27(토) 10:00- 프로젝트 시작 : 1/29(월)- 프로젝트 발표 및 네트워킹 행사 : 2024/3/23(토)※ 세부 일정은 합격자에 한해 일괄 안내 예정 📌 [지원 방법]신청서 작성 https://swyp.softr.app 🙋 [문의]Contact : https://open.kakao.com/o/sgTUNmUdEmail : shlee@swyg.im 👉 스위그(SWYG)에 대해 더 알고 싶다면?홈페이지 https://www.swygbro.com인스타그램 https://www.instagram.com/swyg_official",🔥D-3🔥 IT 직군 취업을 위한 사이드 프로젝트 참여자 모집 [스위프 3기],https://www.inflearn.com/studies/1145973/d-3-it-직군-취업을-위한-사이드-프로젝트-참여자-모집-스위프-3기
41,"‘스닙팟’은 관심사를 팔로우 하는 서비스로, 관심사 해시태그를 팔로우하면 블로그, 유튜브, 매거진, 뉴스 등 인터넷 모든 곳의 정보를 한 곳에서 모아 보실 수 있는 서비스 입니다.특히 기술, 인공지능, 스타트업 분야에 관심있는 분들께 서비스를 더 많이 알리고자 스터디 모임을 후원하게 되었습니다. 대관료, 음료값 등 스터디 진행 비용을 지원하려고 합니다. 아래 탈리폼 링크를 통해 신청해주세요! :) ◾ 대상IT/테크, 개발, 인공지능 분야의 최소 인원 4명 이상인 스터디 모임, 오프라인 한정 ◾지원 내용최대 10만원 상당의 스터디 지원금 ◾모집 기간게시일~ 1월 29일 마감 ◾신청 방법모임장이 탈리폼 통해 신청선정된 스터디 모임에 한하여 자세한 내용의 안내 메일이 발송될 예정입니다.신청서 링크 : 스터디 모임 지원 신청서(혹시) 스닙팟이 궁금하시다면? 스닙팟은 이렇게 활용하실수 있어요!하나, 새로운 정보를 한 곳에서 모아 볼 수 있어요.#인공지능, #테크뉴스 팔로우하고 매일 모이는 새로운 정보들, 마이피드에서 하루 5분 쓱 훑어 볼 수 있습니다. 기술 트렌드, 실리콘밸리 소식 여기저기 찾아다니지 않고 스닙팟에서 한번에 편하게! 둘, 누구나 생성할 수 있는 해시태그 #팟 을 생성해 우리 모임원끼리 레퍼런스 공유하기.URL만 있으면 어떤 정보도 공유할 수 있어요. 스닙팟 서비스 더 알아보기(링크)스닙팟은 어떤 서비스 인가요?",[지원]스터디 모임 비용을 지원합니다!,https://www.inflearn.com/studies/1145840/지원-스터디-모임-비용을-지원합니다
42,🚀 자바 스프링 2개월 과정 수업 🚀안녕하세요! 자바 스프링 현업 개발자 기초부터 실무까지 수업 진행합니다.✨ 수업 내용:-자바 기초: 자바 문법과 객체지향 프로그래밍 기초를 탄탄히 학습합니다.-스프링 프레임워크: 현업에서 사용되는 스프링 프레임워크를 기초부터 학습합니다.-데이터베이스 연동: 스프링과 데이터베이스 연동에 대한 이해를 통해 실무에서 필요한 데이터 관리 기술을 습득합니다.💡 대상: -자바 프로그래밍에 관심 있으신 분-웹 개발에 도전하고자 하시는 분-스프링 프레임워크 실무 경험을 쌓고 싶은 분📅 일정 및 장소:기간: 2개월수업 시간: 주 2회 4시간 16회차 수업🎓 수업 특징:현업 개발자 강의 + 멘토링 + 수업 관리 실무에서 활용 가능한 실전 경험을 공유합니다.📝 수강 문의: https://open.kakao.com/o/so4IVj4f,자바 스프링 2개월 과정 수업,https://www.inflearn.com/studies/1145572/자바-스프링-2개월-과정-수업
43,✨ 우선 해당 글은 스터디를 모집하는 글이 아님을 밝힙니다.[스터디 활용 저장소 소개]안녕하세요.코딩 테스트 문제를 푸는 것에 대해서 오늘 조금 이야기 해볼까 합니다. 1. 내가 풀었지만 어떻게 풀었는지 전혀 기억이 나지 않나요?2. 문제별로 블로그에 정리는 했는데 블로그가 너무 문제풀이만 가득하지 않나요?3. 문제는 프로그래머스에서 풀고.. 정리는 블로그에 정리하는게 비효율적이지 않나요?4. 나랑 같은 문제를 푼 사람의 코드뿐만 아니라 어떤 생각으로 풀었는지 알고 싶지 않나요? 그래서 생각한데로 저장소를 조금 더 개선 해보았습니다.PR 샘플 링크 1. 기존의 테스트 PR 단위를 챕터 단위에서 하나의 문제로 변경2. 하나의 문제를 PR 로 기록할 수 있게 탬플릿을 제공3. 커밋과 코멘트를 스스로 달면서 풀이과정 까지 기록할 수 있는 자신만의 오답노트를!4. 같은 문제를 다른 사람은 어떤 생각으로 풀었을까? -> 라벨링으로 찾아보고!5. 다른 사람의 코드에 직접 질문을 남겨보고 피드벡도 받아보고!6. 도움이 필요한 사람에게 도움을 주면서 성장해보세요! 책과 해당 저장소가 도움이 되지 않을까 해 같아서 글을 남깁니다.감사합니다. 책 링크저장소 링크,"파이썬 코딩 테스트, 활용 깃헙 저장소 소개 : v2",https://www.inflearn.com/studies/1145024/파이썬-코딩-테스트-활용-깃헙-저장소-소개-v2
44,"국비나 독학하시는 분들, 함께 공부하면서 정보 공유,취업준비 하실 분들 모십니다.현재 저 포함 4명 진행중입니다. 인원제한은 없습니다.구월동에서 화목 3-6시에 off 있습니다.모각코가 기본이며 CS 주1회 발표하고 더하여 알고리즘도 진행할 예정입니다. 스택은 무관하므로 자유롭게 참여 가능합니다.카톡 qr입니다 연락주세요:)","인천 지역 모각코(cs,알고리즘) 모집합니다.",https://www.inflearn.com/studies/1144546/인천-지역-모각코-cs-알고리즘-모집합니다
45,[ 자바 스프링 2개월 과정 수업 ]안녕하세요~ 자바 스프링 현업 개발자 기초부터 실무까지 수업 진행합니다. 🐬 수업 내용:-자바 기초: 자바 문법과 객체지향 프로그래밍 기초를 탄탄히 학습합니다.-스프링 프레임워크:  실무에서 사용되는 스프링 프레임워크를 기초부터 학습합니다.-데이터베이스 연동: 스프링과 데이터베이스 연동에 대한 이해를 통해 실무에서 필요한 데이터 관리 기술을 습득합니다. 🐬 대상: -자바 프로그래밍에 관심 있으신 분-웹 개발에 도전하고자 하시는 분-스프링 프레임워크 실무 경험을 쌓고 싶은 분 🐬일정 및 장소:-기간: 2개월-수업 시간: 주 2회 4시간 16회차 수업🐬수업 특징:-현업 개발자 강의 + 멘토링 + 수업 관리 -실무에서 활용 가능한 실전 경험을 공유합니다. 🐬수강 문의: https://open.kakao.com/o/so4IVj4f,[ 자바 스프링 2개월 과정 수업 ],https://www.inflearn.com/studies/1144423/자바-스프링-2개월-과정-수업
46,"[개발 스터디 모집 내용 예시]스터디 주제 : 자바 스터디 스터디 목표 :'실전 자바-기본편'을 2월까지 함께 수강하고자 하는 분들을 모집합니다. 예상 스터디 일정(횟수) :주 1회 수요일 오전 10시부터 12시 (정오) (온라인) 예상 커리큘럼 간략히 :https://moonxxpower.notion.site/fbd392d5f3aa443ebe835bd737e00c6d?pvs=4(기존 스터디원과 '김영한의 자바 입문'을 수강한 상태입니다.)예상 모집인원 :현재 저 포함 3분 있어서 1-3분 정도 더 모집하려고 합니다. (최대 6명으로) 스터디 소개와 개설 이유 :자바를 제대로 모른 상태에서 스프링 프로젝트를 진행하였더니 기초가 많이 부족한 느낌이 들어 자바를 다시 공부하려고 하는데, 아무래도 혼자 공부하는 것보다는 함께 공부하는 것이 좋을 것 같아 스터디를 모집합니다! 추후 김영한님 강의를 통해 스프링 강의 스터디도 진행하면 좋을 것 같아요. 병행해도 좋구요! 짧은 시간에 진행하는 스터디인만큼 2월까지의 스터디에 충분히 참여 가능하신 분들을 모집합니다!또한, 책임감 있는 스터디 진행을 위해 보증금 (1만원에서 최대 3만원 사이) 제도를 도입할 예정입니다. 거주 지역 (수도권, 서울 등 대략적인 위치만 말씀해주셔도 됩니다.) 현재 하는 일 (충분한 스터디 참여 가능 여부를 확인하기 위한 목적입니다.)스터디 참여 이유해당 내용을 포함하여 오픈 채팅 남겨주세요:)https://open.kakao.com/o/sbRcIg4f",자바 스터디 (김영한님 강의),https://www.inflearn.com/studies/1143885/자바-스터디-김영한님-강의
47,"🚀 프론트엔드 수업 - 프론트 기초개념부터 리액트까지(4개월)+포트폴리오, 면접관리(2개월) 🚀안녕하세요!HTML, CSS, 자바스크립트, 리액트 + 포트폴리오, 면접관리(2개월) 수업합니다.✨ 강의 내용:-HTML & CSS : 웹 페이지 기본 구조와 스타일링의 기초를 배웁니다.-자바스크립트: 동적이고 인터랙티브한 웹을 위해 자바스크립트를 배우고, 프로젝트에 활용을 해볼수 있습니다.-리액트 프레임워크: 프론트엔드 취업시장에서 많이 쓰이는 리엑트 기본 개념부터 실습까지 배울수 있습니다.💡 이런 분들에게 추천합니다:-웹 개발에 대한 기본을 탄탄히 다지고 싶은 분들-현업에서 사용되는 기술 스택을 배워보고 싶은 분들-프론트엔드 개발자로 취업 또는 실력 향상을 목표로 하는 분들-학원을 다녔지만 개념이 안잡혀 있으신 분들📅 수업 일정 :-주2회 4시간 온라인(Zoom) 수업 (상황에 따라 시간 조절 가능)📝 문의 : https://open.kakao.com/o/saRXUg4f","[프론트 취업까지!!] 프론트 기초개념부터 리액트까지+포폴,면접관리",https://www.inflearn.com/studies/1143873/프론트-취업까지-프론트-기초개념부터-리액트까지-포폴-면접관리
48,"고급 영어 시사/경제 주간지를 통한 온라인 토론 스터디로 다양한 분야의 토픽을 통해 깊이있고 수준높은 영어 스피킹 능력을 키우는 것을 목표로 하는 분들을 모집합니다미국, 유럽과 한국에서 조인해 주셨고 인원이 채워지면 바로 글을 내리도록 하겠습니다.아래와 같은 분들이면 참여가 가능합니다. - 고급 수준의 영어스피킹이 가능한분들 - 일상영어 수준이 아닌 특정분야에 대해 깊이있게 이야기하고 전문분야가 아니더라도 다양한 분야에 관심을 가지고 영어로 자신의 생각을 표현하고 싶은분들  - 비판적인 사고 능력을 키우고 주제에 관한 이해를 통해 자신감을 얻고자 하는 분들- 고급스러운 영어를 사용하는 분들과의 교류를 통해 좀더 업그레이드가 필요하다고 느끼시는 분들. 토요일 저녁 10시에 운영중입니다.가능하면 자신의 영어스피킹 정도및 관심분야를 아래 메일로 보내주시면 연락드리겠습니다. (나이, 성별은 보내지 마시길)seanktx2002@protonmail.com.",(온라인) 고급 영어토론,https://www.inflearn.com/studies/1143725/온라인-고급-영어토론
49,"🚗 프로젝트 소개강아지 산책 알바 플랫폼입니다.반려인은 산책 알바생이 자신의 강아지와 함께하는 이동 경로를 실시간으로 확인 가능합니다. 이로 인해 반려인은 강아지의 안전과 알바생의 책임성을 보다 확실하게 체크할 수 있어, 안심하고 서비스를 이용할 수 있습니다.자세한 프로젝트 설명은 팀이 꾸려질 시 설명드리도록 하겠습니다! 👥 모집 분야 및 인원- 프론트엔드 개발자: 2~3명 👥 현재 팀 인원- 백앤드 개발자 2명 💻 이런 분들을 찾습니다- 부산에서 오프라인 모임 가능하신분(중요)- 개발 공부를 하며 포트폴리오를 만들고 싶은 분- 프로젝트를 진행하며 의견 공유에 적극적이신분- 팀원의 의견을 잘 수용하여 배우려는 자세를 지니신분 📅 지원 방법rlarkddnr1686@naver.com위의 이메일로 아래 4가지 사항을 적어 제출하시면 됩니다!!성함 / 나이 / 본인 소개(개발 경력 또는 공부기간 / 사용하는 언어 및 프레임워크 소개) / 질문사항많은 지원 바랄게요!",포트폴리오용 프로젝트 하실 프론트앤드 개발자 모집합니다 (부산 오프라인 모임),https://www.inflearn.com/studies/1143339/포트폴리오용-프로젝트-하실-프론트앤드-개발자-모집합니다-부산-오프라인-모임
50,"나만의 독보적인 포트폴리오를 만들고 싶다면?단기간에 프로젝트 A to Z를 경험하고 싶다면?타 직군과 소통하며 협업을 경험하고 싶다면? 위와 같은 고민을 하고 있다면 지금 당장 ‘스위프 3’기에 지원하세요!완벽하게 취.뽀. 하고 싶은 대학생&취준생&주니어 모두 환영! (비전공자도 환영🙌) 📢 [스위프란?]스위프는 기획자, 디자이너, 개발자가 한 팀으로 웹개발 단기 프로젝트(6주)를 경험하고 성장할 수 있는 기회를 제공합니다! 스위프를 통해 나와 맞는 팀원과 함께 프로젝트의 전 과정을 경험하고, 나만의 차별화 된 포트폴리오를 만들 수 있어요! ⭐ [참가 혜택]1. 체계적으로 협업할 수 있도록 스위프 전용 협업 툴 지원!2. 초보자도 쉽게 프로젝트를 진행할 수 있는 가이드라인 및 템플릿 제공!3. 복잡한 과정 없이 GitHub 연동만으로 쉽고 빠른 웹 호스팅 지원!4. 포트폴리오로 활용할 수 있도록 프로젝트 결과물 보존!→ 자세히 알아보기 https://swyg.oopy.io/swyp/benefit 🙌🏻 [모집 대상]- 아이디어 기획 경험이 한 번이라도 있는 기획자,디자인 툴 하나라도 사용해 본 디자이너,프로그래밍 언어를 하나라도 공부해 본 개발자, 모두 환영해요!- 한 번도 사이드 프로젝트 해본 적 ‘없’는 사람? 오히려 좋아요!- 경험이 부족해도 포트폴리오가 없어도 괜찮아요. 당신의 의지와 열정이면 충분해요! 🔥 [참가비]- “단돈 69,000원!”참가비 169,000원 (정가 250,000원)수료 시 현금 리워드(10만원) 증정 📅 [일정]- 지원 마감 : 1/21(일)- 합격자 안내 : 1/22(월) 20:00- 팀 빌딩 : 1/23(화)~1/25(목)- 킥오프 미팅 : 1/27(토) 10:00- 프로젝트 시작 : 1/29(월)- 프로젝트 발표 및 네트워킹 행사 : 2024/3/23(토)※ 세부 일정은 합격자에 한해 일괄 안내 예정 📌 [지원 방법]신청서 작성 https://swyp.softr.app 🙋 [문의]Contact : https://open.kakao.com/o/sgTUNmUdEmail : shlee@swyg.im 👉 스위그(SWYG)에 대해 더 알고 싶다면?홈페이지 https://www.swygbro.com인스타그램 https://www.instagram.com/swyg_official",❗IT 직군 취업을 위한 사이드 프로젝트 참여자 모집❗[스위프 3기],https://www.inflearn.com/studies/1142749/it-직군-취업을-위한-사이드-프로젝트-참여자-모집-스위프-3기
51,"대구 지역 모각코/IT 톡방을 운영하고 있는 쥬니어 개발자입니다.IT주제로 수다도 할수있고, 모각코도 하는 방입니다.아래링크로 들어오세요.https://open.kakao.com/o/gE8s89Wb참여코드는 daegu 입니다.",대구 지역 모각코/IT수다 오픈톡방입니다.,https://www.inflearn.com/studies/1142656/대구-지역-모각코-it수다-오픈톡방입니다
52,"코드팩토리의 플러터 프로그래밍 완주하기 스터디 목표《코드팩토리의 플러터 프로그래밍 2판》 책을 완독하기 현재 《코드팩토리의 플러터 프로그래밍 2판》은 예약 판매 중으로 2월 1일 종이책/전자책 동시 출간 예정입니다.개정판은 총 4개 장, 160쪽 분량을 새롭게 추가되었으며, 현재 플러터+슈파베이스를 다루는 유일한 도서입니다.10가지 실전 앱 실습을 포함합니다.  모집 링크https://forms.gle/p62PfUoEZSmqxDXy5 스터디 대상플러터로 앱스토어 , 구글 스토어에 자기가 만든 앱을 배포해보고 싶은 사람모바일 개발에 관심이 있는데 시작을 망설이는 사람스터디를 통해서 모르는 부분을 공유하고 같이 성장하고 싶은 사람 모집 기간2024년 1월 16일 (화) - 2024 1월 31일 (수) 스터디 장소 및 시간온라인<디스코드> 사용 예정 일정약 12주 주의 사항스터디 교재는 구매는 필수입니다.매주 스터디 내용을 요약하여 블로그에 기재해야합니다.스터디원들의 동기부여 및 탈주 방지를 위해 보증금 20,000원을 걷을 예정입니다. 스터디 끝난 후 차감액 제외하고 돌려드립니다.스터디 불참이나 지각, 블로깅 미참여시 벌금 2,000원씩 보증금에서 차감할 예정입니다. 벌금이 보증금을 넘어서는 경우 추가로 걷은 후 단원들과 나눌 예정입니다.개인 스케줄 혹은 회사 업무로 인해 스터디 참여 및 공부할 여건이 안 되시는 분들은 잘 생각해보시고 참여하셨으면 좋겠습니다. 생각보다 책 내용이 많고, 초보자 분들에게 다소 어려울 수 있습니다. 신청 전에 잘 고려하고 신청해 주세요!! 블로그 작성 주의 사항게재 위치네이버 블로그티스토리기타 개인 블로그노션(웹 공개 옵션)게재 내용다음 문구를 모든 글에 필수로 넣어주세요.“이 글은 골든래빗 《도서 제목》의 스터디 내용 입니다.”스터디 노트는 최소 600 단어 이상 작성해야 한다.묘공단이란?묘공단은 골든래빗 도서를 완독하여 성장하는 스터디 프로그램입니다.묘공단에서는 스터디를 이끄는 단장과 함께 더 우수한 개발자가 되기 위해 모인 단원들과 서로를 응원하며 성장할 수 있습니다.좋은 개발자가 목표라면 혼자 공부하지 마세요. 묘공단에서 함께 하세요. 지금 묘공단은?・ 새로운 지식을 배우려는 세상의 모든 학생, 취준생, 직장인 개발자라면 누구나 참여할 수 있어요.・ 현재 108명이 참여, 13개 스터디가 종료/운영 중이며, 약 80%의 높은 완독 달성율을 기록하고 있어요.・ 동아리 활동, 취준생 모임, 이직 스터디 등 다양한 커뮤니티와 함께 하고 있어요. 묘공단 자세히 보기 ↗",[묘공단] 현직 풀스택 개발자와 함께하는 플러터 스터디,https://www.inflearn.com/studies/1142449/묘공단-현직-풀스택-개발자와-함께하는-플러터-스터디
53,"[개발 스터디 모집 내용 예시]스터디 주제 : Javascript코딩테스트스터디 목표 : 일주일에 주어진 문제들을 풀기예상 스터디 일정(횟수) : (자율)예상 커리큘럼 간략히 : 매주마다 6~7문제씩 제공되는 백준 문제를 풀기예상 모집인원 : 5명?스터디 소개와 개설 이유 : Javascript코딩테스트를 준비하는데 미션형식처럼 진행하고 싶습니다.!스터디 관련 주의사항 :스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.)오프라인, 온라인 모임을 가져 코딩테스트 서로 체크해주자 보단 GitHub으로 주차마다 미션형식으로(그냥 주차마다 어떤문제 풀자 정도입니다) 미션 하면 PR날려서 하는 형식으로 진행하려고하는데..혹시 참여하실분 계실까요?https://github.com/rud1676/JavaScript_AlgorithmTest해당 README참고하셔서 어떻게 진행되는지 대충 보셔도 좋을거같아요!한분이라도 계시면 오픈톡방 만들어서 누가누가 미션을 진행햇는지 금요일 마다 알림을 보내려구 합니다~!혹시나 궁금하신 사항있으면 아래 링크로 이야기해주세요!!https://open.kakao.com/o/sMPld72f",Javascript 코딩테스트 준비,https://www.inflearn.com/studies/1142352/javascript-코딩테스트-준비
